CENSUS_YEAR	GEO_CODE (POR)	GEO_LEVEL	GEO_NAME	GNR	GNR_LF	DATA_QUALITY_FLAG	ALT_GEO_CODE	DIM: Profile of Forward Sortation Areas (2247)	Member ID: Profile of Forward Sortation Areas (2247)	Notes: Profile of Forward Sortation Areas (2247)	Dim: Sex (3): Member ID: [1]: Total - Sex	Dim: Sex (3): Member ID: [2]: Male	Dim: Sex (3): Member ID: [3]: Female
2016	H7H	2	H7H	2.1	3.9	00000	01H7H	Degree in medicine, dentistry, veterinary medicine or optometry	1695	NA	25	10	15
2016	H7H	2	H7H	2.1	3.9	00000	01H7H	Master's degree	1696	NA	305	180	125
2016	H7H	2	H7H	2.1	3.9	00000	01H7H	Earned doctorate	1697	182	70	40	30
2016	H7J	2	H7J	2.2	5.1	00000	01H7J	Total - Age groups and average age of the population - 100% data	8	5	2215	1115	1100
2016	H7J	2	H7J	2.2	5.1	00000	01H7J	15 to 19 years	14	NA	120	55	65
2016	H7J	2	H7J	2.2	5.1	00000	01H7J	20 to 24 years	15	NA	120	65	55
2016	H7J	2	H7J	2.2	5.1	00000	01H7J	25 to 29 years	16	NA	85	40	40
2016	H7J	2	H7J	2.2	5.1	00000	01H7J	30 to 34 years	17	NA	100	55	45
2016	H7J	2	H7J	2.2	5.1	00000	01H7J	35 to 39 years	18	NA	140	65	80
2016	H7J	2	H7J	2.2	5.1	00000	01H7J	40 to 44 years	19	NA	110	55	60
2016	H7J	2	H7J	2.2	5.1	00000	01H7J	45 to 49 years	20	NA	175	85	85
2016	H7J	2	H7J	2.2	5.1	00000	01H7J	50 to 54 years	21	NA	190	100	90
2016	H7J	2	H7J	2.2	5.1	00000	01H7J	55 to 59 years	22	NA	245	125	120
2016	H7J	2	H7J	2.2	5.1	00000	01H7J	60 to 64 years	23	NA	190	95	100
2016	H7J	2	H7J	2.2	5.1	00000	01H7J	65 years and over	24	NA	405	200	205
2016	H7J	2	H7J	2.2	5.1	00000	01H7J	No certificate, diploma or degree	1684	NA	345	180	160
2016	H7J	2	H7J	2.2	5.1	00000	01H7J	Secondary (high) school diploma or equivalency certificate	1685	179	395	195	195
2016	H7J	2	H7J	2.2	5.1	00000	01H7J	Apprenticeship or trades certificate or diploma	1687	NA	320	170	150
2016	H7J	2	H7J	2.2	5.1	00000	01H7J	College, CEGEP or other non-university certificate or diploma	1690	NA	330	160	175
2016	H7J	2	H7J	2.2	5.1	00000	01H7J	University certificate or diploma below bachelor level	1691	NA	65	25	40
2016	H7J	2	H7J	2.2	5.1	00000	01H7J	Bachelor's degree	1693	NA	170	70	100
2016	H7J	2	H7J	2.2	5.1	00000	01H7J	University certificate or diploma above bachelor level	1694	NA	50	25	30
2016	H7J	2	H7J	2.2	5.1	00000	01H7J	Degree in medicine, dentistry, veterinary medicine or optometry	1695	NA	10	0	0
2016	H7J	2	H7J	2.2	5.1	00000	01H7J	Master's degree	1696	NA	85	50	35
2016	H7J	2	H7J	2.2	5.1	00000	01H7J	Earned doctorate	1697	182	20	10	10
2016	H7K	2	H7K	1.9	2.9	00000	01H7K	Total - Age groups and average age of the population - 100% data	8	5	22255	10860	11400
2016	H7K	2	H7K	1.9	2.9	00000	01H7K	15 to 19 years	14	NA	1550	795	755
2016	H7K	2	H7K	1.9	2.9	00000	01H7K	20 to 24 years	15	NA	1645	810	835
2016	H7K	2	H7K	1.9	2.9	00000	01H7K	25 to 29 years	16	NA	1150	600	555
2016	H7K	2	H7K	1.9	2.9	00000	01H7K	30 to 34 years	17	NA	1030	495	535
2016	H7K	2	H7K	1.9	2.9	00000	01H7K	35 to 39 years	18	NA	1265	570	695
2016	H7K	2	H7K	1.9	2.9	00000	01H7K	40 to 44 years	19	NA	1565	725	845
2016	H7K	2	H7K	1.9	2.9	00000	01H7K	45 to 49 years	20	NA	1800	860	940
2016	H7K	2	H7K	1.9	2.9	00000	01H7K	50 to 54 years	21	NA	2075	1005	1065
2016	H7K	2	H7K	1.9	2.9	00000	01H7K	55 to 59 years	22	NA	1970	940	1025
2016	H7K	2	H7K	1.9	2.9	00000	01H7K	60 to 64 years	23	NA	1385	660	725
2016	H7K	2	H7K	1.9	2.9	00000	01H7K	65 years and over	24	NA	2985	1345	1640
2016	H7K	2	H7K	1.9	2.9	00000	01H7K	No certificate, diploma or degree	1684	NA	2750	1410	1340
2016	H7K	2	H7K	1.9	2.9	00000	01H7K	Secondary (high) school diploma or equivalency certificate	1685	179	4090	1915	2175
2016	H7K	2	H7K	1.9	2.9	00000	01H7K	Apprenticeship or trades certificate or diploma	1687	NA	2655	1570	1085
2016	H7K	2	H7K	1.9	2.9	00000	01H7K	College, CEGEP or other non-university certificate or diploma	1690	NA	3595	1535	2055
2016	H7K	2	H7K	1.9	2.9	00000	01H7K	University certificate or diploma below bachelor level	1691	NA	845	355	490
2016	H7K	2	H7K	1.9	2.9	00000	01H7K	Bachelor's degree	1693	NA	2955	1405	1555
2016	H7K	2	H7K	1.9	2.9	00000	01H7K	University certificate or diploma above bachelor level	1694	NA	415	185	230
2016	H7K	2	H7K	1.9	2.9	00000	01H7K	Degree in medicine, dentistry, veterinary medicine or optometry	1695	NA	120	50	70
2016	H7K	2	H7K	1.9	2.9	00000	01H7K	Master's degree	1696	NA	615	290	325
2016	H7K	2	H7K	1.9	2.9	00000	01H7K	Earned doctorate	1697	182	75	45	30
2016	H7L	2	H7L	3	2.5	00000	01H7L	Total - Age groups and average age of the population - 100% data	8	5	37250	18020	19230
2016	H7L	2	H7L	3	2.5	00000	01H7L	15 to 19 years	14	NA	2600	1325	1270
2016	H7L	2	H7L	3	2.5	00000	01H7L	20 to 24 years	15	NA	2310	1140	1170
2016	H7L	2	H7L	3	2.5	00000	01H7L	25 to 29 years	16	NA	1525	795	730
2016	H7L	2	H7L	3	2.5	00000	01H7L	30 to 34 years	17	NA	1855	820	1030
2016	H7L	2	H7L	3	2.5	00000	01H7L	35 to 39 years	18	NA	2660	1230	1435
2016	H7L	2	H7L	3	2.5	00000	01H7L	40 to 44 years	19	NA	2980	1415	1565
2016	H7L	2	H7L	3	2.5	00000	01H7L	45 to 49 years	20	NA	3185	1550	1635
2016	H7L	2	H7L	3	2.5	00000	01H7L	50 to 54 years	21	NA	3175	1565	1610
2016	H7L	2	H7L	3	2.5	00000	01H7L	55 to 59 years	22	NA	2725	1335	1395
2016	H7L	2	H7L	3	2.5	00000	01H7L	60 to 64 years	23	NA	1955	1005	950
2016	H7L	2	H7L	3	2.5	00000	01H7L	65 years and over	24	NA	4440	1870	2575
2016	H7L	2	H7L	3	2.5	00000	01H7L	No certificate, diploma or degree	1684	NA	3905	2005	1905
2016	H7L	2	H7L	3	2.5	00000	01H7L	Secondary (high) school diploma or equivalency certificate	1685	179	5845	2815	3035
2016	H7L	2	H7L	3	2.5	00000	01H7L	Apprenticeship or trades certificate or diploma	1687	NA	3535	2180	1355
2016	H7L	2	H7L	3	2.5	00000	01H7L	College, CEGEP or other non-university certificate or diploma	1690	NA	5610	2620	2990
2016	H7L	2	H7L	3	2.5	00000	01H7L	University certificate or diploma below bachelor level	1691	NA	1465	620	850
2016	H7L	2	H7L	3	2.5	00000	01H7L	Bachelor's degree	1693	NA	5070	2230	2840
2016	H7L	2	H7L	3	2.5	00000	01H7L	University certificate or diploma above bachelor level	1694	NA	715	305	405
2016	H7L	2	H7L	3	2.5	00000	01H7L	Degree in medicine, dentistry, veterinary medicine or optometry	1695	NA	125	50	70
2016	H7L	2	H7L	3	2.5	00000	01H7L	Master's degree	1696	NA	1455	690	765
2016	H7L	2	H7L	3	2.5	00000	01H7L	Earned doctorate	1697	182	175	110	65
2016	H7M	2	H7M	3.9	2.9	00000	01H7M	Total - Age groups and average age of the population - 100% data	8	5	27895	13455	14440
2016	H7M	2	H7M	3.9	2.9	00000	01H7M	15 to 19 years	14	NA	1500	830	670
2016	H7M	2	H7M	3.9	2.9	00000	01H7M	20 to 24 years	15	NA	1895	1000	895
2016	H7M	2	H7M	3.9	2.9	00000	01H7M	25 to 29 years	16	NA	1605	785	825
2016	H7M	2	H7M	3.9	2.9	00000	01H7M	30 to 34 years	17	NA	1480	725	755
2016	H7M	2	H7M	3.9	2.9	00000	01H7M	35 to 39 years	18	NA	1435	695	740
2016	H7M	2	H7M	3.9	2.9	00000	01H7M	40 to 44 years	19	NA	1500	715	785
2016	H7M	2	H7M	3.9	2.9	00000	01H7M	45 to 49 years	20	NA	1760	840	915
2016	H7M	2	H7M	3.9	2.9	00000	01H7M	50 to 54 years	21	NA	2210	1050	1165
2016	H7M	2	H7M	3.9	2.9	00000	01H7M	55 to 59 years	22	NA	2510	1235	1275
2016	H7M	2	H7M	3.9	2.9	00000	01H7M	60 to 64 years	23	NA	2025	960	1070
2016	H7M	2	H7M	3.9	2.9	00000	01H7M	65 years and over	24	NA	6060	2610	3445
2016	H7M	2	H7M	3.9	2.9	00000	01H7M	No certificate, diploma or degree	1684	NA	4145	2095	2045
2016	H7M	2	H7M	3.9	2.9	00000	01H7M	Secondary (high) school diploma or equivalency certificate	1685	179	5350	2540	2805
2016	H7M	2	H7M	3.9	2.9	00000	01H7M	Apprenticeship or trades certificate or diploma	1687	NA	3380	1905	1470
2016	H7M	2	H7M	3.9	2.9	00000	01H7M	College, CEGEP or other non-university certificate or diploma	1690	NA	4325	1930	2395
2016	H7M	2	H7M	3.9	2.9	00000	01H7M	University certificate or diploma below bachelor level	1691	NA	1060	435	625
2016	H7M	2	H7M	3.9	2.9	00000	01H7M	Bachelor's degree	1693	NA	3060	1380	1680
2016	H7M	2	H7M	3.9	2.9	00000	01H7M	University certificate or diploma above bachelor level	1694	NA	385	175	210
2016	H7M	2	H7M	3.9	2.9	00000	01H7M	Degree in medicine, dentistry, veterinary medicine or optometry	1695	NA	90	45	40
2016	H7M	2	H7M	3.9	2.9	00000	01H7M	Master's degree	1696	NA	720	375	345
2016	H7M	2	H7M	3.9	2.9	00000	01H7M	Earned doctorate	1697	182	85	55	30
2016	H7N	2	H7N	3.3	3.5	00000	01H7N	Total - Age groups and average age of the population - 100% data	8	5	42320	20325	21995
2016	H7N	2	H7N	3.3	3.5	00000	01H7N	15 to 19 years	14	NA	2145	1055	1095
2016	H7N	2	H7N	3.3	3.5	00000	01H7N	20 to 24 years	15	NA	3110	1495	1615
2016	H7N	2	H7N	3.3	3.5	00000	01H7N	25 to 29 years	16	NA	3460	1720	1735
2016	H7N	2	H7N	3.3	3.5	00000	01H7N	30 to 34 years	17	NA	3295	1670	1620
2016	H7N	2	H7N	3.3	3.5	00000	01H7N	35 to 39 years	18	NA	2995	1490	1500
2016	H7N	2	H7N	3.3	3.5	00000	01H7N	40 to 44 years	19	NA	2585	1325	1260
2016	H7N	2	H7N	3.3	3.5	00000	01H7N	45 to 49 years	20	NA	2545	1280	1265
2016	H7N	2	H7N	3.3	3.5	00000	01H7N	50 to 54 years	21	NA	2870	1435	1435
2016	H7N	2	H7N	3.3	3.5	00000	01H7N	55 to 59 years	22	NA	2880	1405	1475
2016	H7N	2	H7N	3.3	3.5	00000	01H7N	60 to 64 years	23	NA	2480	1105	1370
2016	H7N	2	H7N	3.3	3.5	00000	01H7N	65 years and over	24	NA	7685	3170	4515
2016	H7N	2	H7N	3.3	3.5	00000	01H7N	No certificate, diploma or degree	1684	NA	7015	3450	3570
2016	H7N	2	H7N	3.3	3.5	00000	01H7N	Secondary (high) school diploma or equivalency certificate	1685	179	7460	3510	3955
2016	H7N	2	H7N	3.3	3.5	00000	01H7N	Apprenticeship or trades certificate or diploma	1687	NA	5230	3000	2235
2016	H7N	2	H7N	3.3	3.5	00000	01H7N	College, CEGEP or other non-university certificate or diploma	1690	NA	5975	2610	3370
2016	H7N	2	H7N	3.3	3.5	00000	01H7N	University certificate or diploma below bachelor level	1691	NA	1410	575	835
2016	H7N	2	H7N	3.3	3.5	00000	01H7N	Bachelor's degree	1693	NA	5005	2255	2745
2016	H7N	2	H7N	3.3	3.5	00000	01H7N	University certificate or diploma above bachelor level	1694	NA	805	435	370
2016	H7N	2	H7N	3.3	3.5	00000	01H7N	Degree in medicine, dentistry, veterinary medicine or optometry	1695	NA	95	35	55
2016	H7N	2	H7N	3.3	3.5	00000	01H7N	Master's degree	1696	NA	1345	660	685
2016	H7N	2	H7N	3.3	3.5	00000	01H7N	Earned doctorate	1697	182	230	115	110
2016	H7P	2	H7P	1.8	1.9	00000	01H7P	Total - Age groups and average age of the population - 100% data	8	5	35060	17220	17835
2016	H7P	2	H7P	1.8	1.9	00000	01H7P	15 to 19 years	14	NA	2230	1140	1090
2016	H7P	2	H7P	1.8	1.9	00000	01H7P	20 to 24 years	15	NA	2245	1140	1105
2016	H7P	2	H7P	1.8	1.9	00000	01H7P	25 to 29 years	16	NA	1675	840	840
2016	H7P	2	H7P	1.8	1.9	00000	01H7P	30 to 34 years	17	NA	1890	860	1030
2016	H7P	2	H7P	1.8	1.9	00000	01H7P	35 to 39 years	18	NA	2220	1050	1175
2016	H7P	2	H7P	1.8	1.9	00000	01H7P	40 to 44 years	19	NA	2500	1180	1320
2016	H7P	2	H7P	1.8	1.9	00000	01H7P	45 to 49 years	20	NA	2785	1370	1410
2016	H7P	2	H7P	1.8	1.9	00000	01H7P	50 to 54 years	21	NA	3075	1530	1540
2016	H7P	2	H7P	1.8	1.9	00000	01H7P	55 to 59 years	22	NA	2715	1370	1345
2016	H7P	2	H7P	1.8	1.9	00000	01H7P	60 to 64 years	23	NA	2200	1070	1130
2016	H7P	2	H7P	1.8	1.9	00000	01H7P	65 years and over	24	NA	5125	2425	2700
2016	H7P	2	H7P	1.8	1.9	00000	01H7P	No certificate, diploma or degree	1684	NA	5190	2640	2550
2016	H7P	2	H7P	1.8	1.9	00000	01H7P	Secondary (high) school diploma or equivalency certificate	1685	179	6850	3255	3595
2016	H7P	2	H7P	1.8	1.9	00000	01H7P	Apprenticeship or trades certificate or diploma	1687	NA	4380	2570	1805
2016	H7P	2	H7P	1.8	1.9	00000	01H7P	College, CEGEP or other non-university certificate or diploma	1690	NA	5705	2470	3230
2016	H7P	2	H7P	1.8	1.9	00000	01H7P	University certificate or diploma below bachelor level	1691	NA	1255	570	690
2016	H7P	2	H7P	1.8	1.9	00000	01H7P	Bachelor's degree	1693	NA	3675	1645	2030
2016	H7P	2	H7P	1.8	1.9	00000	01H7P	University certificate or diploma above bachelor level	1694	NA	570	265	305
2016	H7P	2	H7P	1.8	1.9	00000	01H7P	Degree in medicine, dentistry, veterinary medicine or optometry	1695	NA	145	65	75
2016	H7P	2	H7P	1.8	1.9	00000	01H7P	Master's degree	1696	NA	840	425	415
2016	H7P	2	H7P	1.8	1.9	00000	01H7P	Earned doctorate	1697	182	125	70	50
2016	H7R	2	H7R	2.8	2.4	00000	01H7R	Total - Age groups and average age of the population - 100% data	8	5	30050	14895	15155
2016	H7R	2	H7R	2.8	2.4	00000	01H7R	15 to 19 years	14	NA	1850	950	900
2016	H7R	2	H7R	2.8	2.4	00000	01H7R	20 to 24 years	15	NA	1775	920	860
2016	H7R	2	H7R	2.8	2.4	00000	01H7R	25 to 29 years	16	NA	1465	705	760
2016	H7R	2	H7R	2.8	2.4	00000	01H7R	30 to 34 years	17	NA	1670	780	890
2016	H7R	2	H7R	2.8	2.4	00000	01H7R	35 to 39 years	18	NA	2165	1035	1125
2016	H7R	2	H7R	2.8	2.4	00000	01H7R	40 to 44 years	19	NA	2255	1135	1125
2016	H7R	2	H7R	2.8	2.4	00000	01H7R	45 to 49 years	20	NA	2400	1210	1190
2016	H7R	2	H7R	2.8	2.4	00000	01H7R	50 to 54 years	21	NA	2640	1335	1300
2016	H7R	2	H7R	2.8	2.4	00000	01H7R	55 to 59 years	22	NA	2325	1200	1120
2016	H7R	2	H7R	2.8	2.4	00000	01H7R	60 to 64 years	23	NA	1650	840	810
2016	H7R	2	H7R	2.8	2.4	00000	01H7R	65 years and over	24	NA	4185	1855	2330
2016	H7R	2	H7R	2.8	2.4	00000	01H7R	No certificate, diploma or degree	1684	NA	4705	2535	2175
2016	H7R	2	H7R	2.8	2.4	00000	01H7R	Secondary (high) school diploma or equivalency certificate	1685	179	5355	2595	2760
2016	H7R	2	H7R	2.8	2.4	00000	01H7R	Apprenticeship or trades certificate or diploma	1687	NA	4040	2420	1625
2016	H7R	2	H7R	2.8	2.4	00000	01H7R	College, CEGEP or other non-university certificate or diploma	1690	NA	4340	1980	2365
2016	H7R	2	H7R	2.8	2.4	00000	01H7R	University certificate or diploma below bachelor level	1691	NA	855	280	575
2016	H7R	2	H7R	2.8	2.4	00000	01H7R	Bachelor's degree	1693	NA	2875	1235	1640
2016	H7R	2	H7R	2.8	2.4	00000	01H7R	University certificate or diploma above bachelor level	1694	NA	415	170	250
2016	H7R	2	H7R	2.8	2.4	00000	01H7R	Degree in medicine, dentistry, veterinary medicine or optometry	1695	NA	85	55	35
2016	H7R	2	H7R	2.8	2.4	00000	01H7R	Master's degree	1696	NA	675	360	315
2016	H7R	2	H7R	2.8	2.4	00000	01H7R	Earned doctorate	1697	182	60	55	0
2016	H7S	2	H7S	2.1	2.5	00000	01H7S	Total - Age groups and average age of the population - 100% data	8	5	7345	3605	3745
2016	H7S	2	H7S	2.1	2.5	00000	01H7S	15 to 19 years	14	NA	465	230	235
2016	H7S	2	H7S	2.1	2.5	00000	01H7S	20 to 24 years	15	NA	535	265	270
2016	H7S	2	H7S	2.1	2.5	00000	01H7S	25 to 29 years	16	NA	455	240	215
2016	H7S	2	H7S	2.1	2.5	00000	01H7S	30 to 34 years	17	NA	440	210	235
2016	H7S	2	H7S	2.1	2.5	00000	01H7S	35 to 39 years	18	NA	465	225	240
2016	H7S	2	H7S	2.1	2.5	00000	01H7S	40 to 44 years	19	NA	470	210	260
2016	H7S	2	H7S	2.1	2.5	00000	01H7S	45 to 49 years	20	NA	520	245	275
2016	H7S	2	H7S	2.1	2.5	00000	01H7S	50 to 54 years	21	NA	590	300	290
2016	H7S	2	H7S	2.1	2.5	00000	01H7S	55 to 59 years	22	NA	545	290	255
2016	H7S	2	H7S	2.1	2.5	00000	01H7S	60 to 64 years	23	NA	410	200	205
2016	H7S	2	H7S	2.1	2.5	00000	01H7S	65 years and over	24	NA	1195	550	645
2016	H7S	2	H7S	2.1	2.5	00000	01H7S	No certificate, diploma or degree	1684	NA	1125	530	595
2016	H7S	2	H7S	2.1	2.5	00000	01H7S	Secondary (high) school diploma or equivalency certificate	1685	179	1405	680	725
2016	H7S	2	H7S	2.1	2.5	00000	01H7S	Apprenticeship or trades certificate or diploma	1687	NA	840	470	375
2016	H7S	2	H7S	2.1	2.5	00000	01H7S	College, CEGEP or other non-university certificate or diploma	1690	NA	1135	485	645
2016	H7S	2	H7S	2.1	2.5	00000	01H7S	University certificate or diploma below bachelor level	1691	NA	290	150	140
2016	H7S	2	H7S	2.1	2.5	00000	01H7S	Bachelor's degree	1693	NA	785	365	425
2016	H7S	2	H7S	2.1	2.5	00000	01H7S	University certificate or diploma above bachelor level	1694	NA	150	80	70
2016	H7S	2	H7S	2.1	2.5	00000	01H7S	Degree in medicine, dentistry, veterinary medicine or optometry	1695	NA	35	15	30
2016	H7S	2	H7S	2.1	2.5	00000	01H7S	Master's degree	1696	NA	205	105	100
2016	H7S	2	H7S	2.1	2.5	00000	01H7S	Earned doctorate	1697	182	45	35	0
2016	H7T	2	H7T	3.1	2.6	00000	01H7T	Total - Age groups and average age of the population - 100% data	8	5	24155	11695	12460
2016	H7T	2	H7T	3.1	2.6	00000	01H7T	15 to 19 years	14	NA	1265	665	605
2016	H7T	2	H7T	3.1	2.6	00000	01H7T	20 to 24 years	15	NA	1515	750	760
2016	H7T	2	H7T	3.1	2.6	00000	01H7T	25 to 29 years	16	NA	1540	750	795
2016	H7T	2	H7T	3.1	2.6	00000	01H7T	30 to 34 years	17	NA	1510	720	780
2016	H7T	2	H7T	3.1	2.6	00000	01H7T	35 to 39 years	18	NA	1650	780	870
2016	H7T	2	H7T	3.1	2.6	00000	01H7T	40 to 44 years	19	NA	1590	780	805
2016	H7T	2	H7T	3.1	2.6	00000	01H7T	45 to 49 years	20	NA	1745	840	900
2016	H7T	2	H7T	3.1	2.6	00000	01H7T	50 to 54 years	21	NA	1790	885	900
2016	H7T	2	H7T	3.1	2.6	00000	01H7T	55 to 59 years	22	NA	1735	865	870
2016	H7T	2	H7T	3.1	2.6	00000	01H7T	60 to 64 years	23	NA	1490	680	815
2016	H7T	2	H7T	3.1	2.6	00000	01H7T	65 years and over	24	NA	4420	1980	2445
2016	H7T	2	H7T	3.1	2.6	00000	01H7T	No certificate, diploma or degree	1684	NA	3765	1840	1925
2016	H7T	2	H7T	3.1	2.6	00000	01H7T	Secondary (high) school diploma or equivalency certificate	1685	179	4365	2070	2290
2016	H7T	2	H7T	3.1	2.6	00000	01H7T	Apprenticeship or trades certificate or diploma	1687	NA	2335	1415	920
2016	H7T	2	H7T	3.1	2.6	00000	01H7T	College, CEGEP or other non-university certificate or diploma	1690	NA	3630	1590	2040
2016	H7T	2	H7T	3.1	2.6	00000	01H7T	University certificate or diploma below bachelor level	1691	NA	840	405	440
2016	H7T	2	H7T	3.1	2.6	00000	01H7T	Bachelor's degree	1693	NA	3055	1345	1710
2016	H7T	2	H7T	3.1	2.6	00000	01H7T	University certificate or diploma above bachelor level	1694	NA	505	255	255
2016	H7T	2	H7T	3.1	2.6	00000	01H7T	Degree in medicine, dentistry, veterinary medicine or optometry	1695	NA	170	85	85
2016	H7T	2	H7T	3.1	2.6	00000	01H7T	Master's degree	1696	NA	785	450	330
2016	H7T	2	H7T	3.1	2.6	00000	01H7T	Earned doctorate	1697	182	110	65	45
2016	H7V	2	H7V	4.8	4.3	00000	01H7V	Total - Age groups and average age of the population - 100% data	8	5	22590	10435	12160
2016	H7V	2	H7V	4.8	4.3	00000	01H7V	15 to 19 years	14	NA	1055	540	520
2016	H7V	2	H7V	4.8	4.3	00000	01H7V	20 to 24 years	15	NA	1215	615	600
2016	H7V	2	H7V	4.8	4.3	00000	01H7V	25 to 29 years	16	NA	1245	640	600
2016	H7V	2	H7V	4.8	4.3	00000	01H7V	30 to 34 years	17	NA	1200	585	615
2016	H7V	2	H7V	4.8	4.3	00000	01H7V	35 to 39 years	18	NA	1305	635	670
2016	H7V	2	H7V	4.8	4.3	00000	01H7V	40 to 44 years	19	NA	1235	640	595
2016	H7V	2	H7V	4.8	4.3	00000	01H7V	45 to 49 years	20	NA	1335	665	670
2016	H7V	2	H7V	4.8	4.3	00000	01H7V	50 to 54 years	21	NA	1415	740	680
2016	H7V	2	H7V	4.8	4.3	00000	01H7V	55 to 59 years	22	NA	1370	655	710
2016	H7V	2	H7V	4.8	4.3	00000	01H7V	60 to 64 years	23	NA	1340	625	720
2016	H7V	2	H7V	4.8	4.3	00000	01H7V	65 years and over	24	NA	6525	2405	4115
2016	H7V	2	H7V	4.8	4.3	00000	01H7V	No certificate, diploma or degree	1684	NA	4750	2145	2600
2016	H7V	2	H7V	4.8	4.3	00000	01H7V	Secondary (high) school diploma or equivalency certificate	1685	179	4430	2030	2400
2016	H7V	2	H7V	4.8	4.3	00000	01H7V	Apprenticeship or trades certificate or diploma	1687	NA	2370	1295	1070
2016	H7V	2	H7V	4.8	4.3	00000	01H7V	College, CEGEP or other non-university certificate or diploma	1690	NA	2515	1120	1395
2016	H7V	2	H7V	4.8	4.3	00000	01H7V	University certificate or diploma below bachelor level	1691	NA	605	205	400
2016	H7V	2	H7V	4.8	4.3	00000	01H7V	Bachelor's degree	1693	NA	1750	820	930
2016	H7V	2	H7V	4.8	4.3	00000	01H7V	University certificate or diploma above bachelor level	1694	NA	245	145	100
2016	H7V	2	H7V	4.8	4.3	00000	01H7V	Degree in medicine, dentistry, veterinary medicine or optometry	1695	NA	50	20	35
2016	H7V	2	H7V	4.8	4.3	00000	01H7V	Master's degree	1696	NA	510	310	195
2016	H7V	2	H7V	4.8	4.3	00000	01H7V	Earned doctorate	1697	182	85	60	25
2016	H7W	2	H7W	2.5	3.5	00000	01H7W	Total - Age groups and average age of the population - 100% data	8	5	41620	20175	21445
2016	H7W	2	H7W	2.5	3.5	00000	01H7W	15 to 19 years	14	NA	2310	1160	1145
2016	H7W	2	H7W	2.5	3.5	00000	01H7W	20 to 24 years	15	NA	2450	1220	1225
2016	H7W	2	H7W	2.5	3.5	00000	01H7W	25 to 29 years	16	NA	2425	1205	1215
2016	H7W	2	H7W	2.5	3.5	00000	01H7W	30 to 34 years	17	NA	2375	1160	1215
2016	H7W	2	H7W	2.5	3.5	00000	01H7W	35 to 39 years	18	NA	2530	1235	1300
2016	H7W	2	H7W	2.5	3.5	00000	01H7W	40 to 44 years	19	NA	2490	1170	1320
2016	H7W	2	H7W	2.5	3.5	00000	01H7W	45 to 49 years	20	NA	2815	1420	1395
2016	H7W	2	H7W	2.5	3.5	00000	01H7W	50 to 54 years	21	NA	2880	1430	1455
2016	H7W	2	H7W	2.5	3.5	00000	01H7W	55 to 59 years	22	NA	2645	1310	1340
2016	H7W	2	H7W	2.5	3.5	00000	01H7W	60 to 64 years	23	NA	2505	1110	1395
2016	H7W	2	H7W	2.5	3.5	00000	01H7W	65 years and over	24	NA	9640	4375	5270
2016	H7W	2	H7W	2.5	3.5	00000	01H7W	No certificate, diploma or degree	1684	NA	8770	4165	4605
2016	H7W	2	H7W	2.5	3.5	00000	01H7W	Secondary (high) school diploma or equivalency certificate	1685	179	8555	4155	4400
2016	H7W	2	H7W	2.5	3.5	00000	01H7W	Apprenticeship or trades certificate or diploma	1687	NA	3850	2195	1655
2016	H7W	2	H7W	2.5	3.5	00000	01H7W	College, CEGEP or other non-university certificate or diploma	1690	NA	5965	2715	3250
2016	H7W	2	H7W	2.5	3.5	00000	01H7W	University certificate or diploma below bachelor level	1691	NA	1280	585	690
2016	H7W	2	H7W	2.5	3.5	00000	01H7W	Bachelor's degree	1693	NA	4295	1895	2400
2016	H7W	2	H7W	2.5	3.5	00000	01H7W	University certificate or diploma above bachelor level	1694	NA	640	350	290
2016	H7W	2	H7W	2.5	3.5	00000	01H7W	Degree in medicine, dentistry, veterinary medicine or optometry	1695	NA	145	70	75
2016	H7W	2	H7W	2.5	3.5	00000	01H7W	Master's degree	1696	NA	960	440	520
2016	H7W	2	H7W	2.5	3.5	00000	01H7W	Earned doctorate	1697	182	105	65	40
2016	H7X	2	H7X	2	3.2	00000	01H7X	Total - Age groups and average age of the population - 100% data	8	5	26125	12930	13195
2016	H7X	2	H7X	2	3.2	00000	01H7X	15 to 19 years	14	NA	1910	985	925
2016	H7X	2	H7X	2	3.2	00000	01H7X	20 to 24 years	15	NA	1620	825	800
2016	H7X	2	H7X	2	3.2	00000	01H7X	25 to 29 years	16	NA	1155	525	630
2016	H7X	2	H7X	2	3.2	00000	01H7X	30 to 34 years	17	NA	1315	595	720
2016	H7X	2	H7X	2	3.2	00000	01H7X	35 to 39 years	18	NA	1720	785	930
2016	H7X	2	H7X	2	3.2	00000	01H7X	40 to 44 years	19	NA	2285	1085	1205
2016	H7X	2	H7X	2	3.2	00000	01H7X	45 to 49 years	20	NA	2240	1110	1130
2016	H7X	2	H7X	2	3.2	00000	01H7X	50 to 54 years	21	NA	2260	1185	1075
2016	H7X	2	H7X	2	3.2	00000	01H7X	55 to 59 years	22	NA	1880	940	935
2016	H7X	2	H7X	2	3.2	00000	01H7X	60 to 64 years	23	NA	1205	625	580
2016	H7X	2	H7X	2	3.2	00000	01H7X	65 years and over	24	NA	3235	1535	1700
2016	H7X	2	H7X	2	3.2	00000	01H7X	No certificate, diploma or degree	1684	NA	3110	1585	1525
2016	H7X	2	H7X	2	3.2	00000	01H7X	Secondary (high) school diploma or equivalency certificate	1685	179	4625	2265	2355
